Date,Time,salesforceName,siteName,energySource,Real Consumption (kWh),TalonRef,Heure Ouverture,Heure Fermeture,Ouverture dim,Margin
2023-06-22,17:00:00,CG338,ALBERTVILLE,ELECTRICITY,326,165,4,21,Journée,30
2023-06-22,18:00:00,CG338,ALBERTVILLE,ELECTRICITY,320,165,4,21,Journée,30
2023-06-22,19:00:00,CG338,ALBERTVILLE,ELECTRICITY,272,165,4,21,Journée,30
2023-06-22,20:00:00,CG338,ALBERTVILLE,ELECTRICITY,276,165,4,21,Journée,30
2023-06-22,21:00:00,CG338,ALBERTVILLE,ELECTRICITY,230,165,4,21,Journée,30
2023-06-22,22:00:00,CG338,ALBERTVILLE,ELECTRICITY,231,165,4,21,Journée,30
2023-06-22,23:00:00,CG338,ALBERTVILLE,ELECTRICITY,229,165,4,21,Journée,30
2023-06-23,00:00:00,CG338,ALBERTVILLE,ELECTRICITY,227,165,4,21,Journée,30
2023-06-23,01:00:00,CG338,ALBERTVILLE,ELECTRICITY,225,165,4,21,Journée,30
2023-06-23,02:00:00,CG338,ALBERTVILLE,ELECTRICITY,229,165,4,21,Journée,30
2023-06-23,03:00:00,CG338,ALBERTVILLE,ELECTRICITY,255,165,4,21,Journée,30
2023-06-23,04:00:00,CG338,ALBERTVILLE,ELECTRICITY,364,165,4,21,Journée,30
2023-06-23,05:00:00,CG338,ALBERTVILLE,ELECTRICITY,395,165,4,21,Journée,30
2023-06-23,06:00:00,CG338,ALBERTVILLE,ELECTRICITY,378,165,4,21,Journée,30
2023-06-23,07:00:00,CG338,ALBERTVILLE,ELECTRICITY,332,165,4,21,Journée,30
2023-06-23,08:00:00,CG338,ALBERTVILLE,ELECTRICITY,296,165,4,21,Journée,30
2023-06-23,09:00:00,CG338,ALBERTVILLE,ELECTRICITY,192,165,4,21,Journée,30
2023-06-23,10:00:00,CG338,ALBERTVILLE,ELECTRICITY,160,165,4,21,Journée,30
2023-06-23,11:00:00,CG338,ALBERTVILLE,ELECTRICITY,147,165,4,21,Journée,30
2023-06-23,12:00:00,CG338,ALBERTVILLE,ELECTRICITY,128,165,4,21,Journée,30
2023-06-23,13:00:00,CG338,ALBERTVILLE,ELECTRICITY,104,165,4,21,Journée,30
2023-06-23,14:00:00,CG338,ALBERTVILLE,ELECTRICITY,124,165,4,21,Journée,30
2023-06-23,15:00:00,CG338,ALBERTVILLE,ELECTRICITY,154,165,4,21,Journée,30
2023-06-23,16:00:00,CG338,ALBERTVILLE,ELECTRICITY,189,165,4,21,Journée,30
2023-06-23,17:00:00,CG338,ALBERTVILLE,ELECTRICITY,233,165,4,21,Journée,30
2023-06-23,18:00:00,CG338,ALBERTVILLE,ELECTRICITY,289,165,4,21,Journée,30
2023-06-23,19:00:00,CG338,ALBERTVILLE,ELECTRICITY,343,165,4,21,Journée,30
2023-06-23,20:00:00,CG338,ALBERTVILLE,ELECTRICITY,308,165,4,21,Journée,30
2023-06-23,21:00:00,CG338,ALBERTVILLE,ELECTRICITY,244,165,4,21,Journée,30
2023-06-23,22:00:00,CG338,ALBERTVILLE,ELECTRICITY,224,165,4,21,Journée,30
2023-06-23,23:00:00,CG338,ALBERTVILLE,ELECTRICITY,220,165,4,21,Journée,30
2023-06-24,00:00:00,CG338,ALBERTVILLE,ELECTRICITY,213,165,4,21,Journée,30
2023-06-24,01:00:00,CG338,ALBERTVILLE,ELECTRICITY,217,165,4,21,Journée,30
2023-06-24,02:00:00,CG338,ALBERTVILLE,ELECTRICITY,218,165,4,21,Journée,30
2023-06-24,03:00:00,CG338,ALBERTVILLE,ELECTRICITY,266,165,4,21,Journée,30
2023-06-24,04:00:00,CG338,ALBERTVILLE,ELECTRICITY,384,165,4,21,Journée,30
2023-06-24,05:00:00,CG338,ALBERTVILLE,ELECTRICITY,379,165,4,21,Journée,30
2023-06-24,06:00:00,CG338,ALBERTVILLE,ELECTRICITY,340,165,4,21,Journée,30
2023-06-24,07:00:00,CG338,ALBERTVILLE,ELECTRICITY,295,165,4,21,Journée,30
2023-06-24,08:00:00,CG338,ALBERTVILLE,ELECTRICITY,248,165,4,21,Journée,30
2023-06-24,09:00:00,CG338,ALBERTVILLE,ELECTRICITY,194,165,4,21,Journée,30
2023-06-24,10:00:00,CG338,ALBERTVILLE,ELECTRICITY,148,165,4,21,Journée,30
2023-06-24,11:00:00,CG338,ALBERTVILLE,ELECTRICITY,145,165,4,21,Journée,30
2023-06-24,12:00:00,CG338,ALBERTVILLE,ELECTRICITY,145,165,4,21,Journée,30
2023-06-24,13:00:00,CG338,ALBERTVILLE,ELECTRICITY,105,165,4,21,Journée,30
2023-06-24,14:00:00,CG338,ALBERTVILLE,ELECTRICITY,122,165,4,21,Journée,30
2023-06-24,15:00:00,CG338,ALBERTVILLE,ELECTRICITY,167,165,4,21,Journée,30
2023-06-24,16:00:00,CG338,ALBERTVILLE,ELECTRICITY,208,165,4,21,Journée,30
2023-06-24,17:00:00,CG338,ALBERTVILLE,ELECTRICITY,248,165,4,21,Journée,30
2023-06-24,18:00:00,CG338,ALBERTVILLE,ELECTRICITY,309,165,4,21,Journée,30
2023-06-24,19:00:00,CG338,ALBERTVILLE,ELECTRICITY,366,165,4,21,Journée,30
2023-06-24,20:00:00,CG338,ALBERTVILLE,ELECTRICITY,339,165,4,21,Journée,30
2023-06-24,21:00:00,CG338,ALBERTVILLE,ELECTRICITY,274,165,4,21,Journée,30
2023-06-24,22:00:00,CG338,ALBERTVILLE,ELECTRICITY,270,165,4,21,Journée,30
2023-06-24,23:00:00,CG338,ALBERTVILLE,ELECTRICITY,260,165,4,21,Journée,30
2023-06-25,00:00:00,CG338,ALBERTVILLE,ELECTRICITY,252,165,4,21,Journée,30
2023-06-25,01:00:00,CG338,ALBERTVILLE,ELECTRICITY,250,165,4,21,Journée,30
2023-06-25,02:00:00,CG338,ALBERTVILLE,ELECTRICITY,254,165,4,21,Journée,30
2023-06-25,03:00:00,CG338,ALBERTVILLE,ELECTRICITY,254,165,4,21,Journée,30
2023-06-25,04:00:00,CG338,ALBERTVILLE,ELECTRICITY,249,165,4,21,Journée,30
2023-06-25,05:00:00,CG338,ALBERTVILLE,ELECTRICITY,261,165,4,21,Journée,30
2023-06-25,06:00:00,CG338,ALBERTVILLE,ELECTRICITY,321,165,4,21,Journée,30
2023-06-25,07:00:00,CG338,ALBERTVILLE,ELECTRICITY,284,165,4,21,Journée,30
2023-06-25,08:00:00,CG338,ALBERTVILLE,ELECTRICITY,206,165,4,21,Journée,30
2023-06-25,09:00:00,CG338,ALBERTVILLE,ELECTRICITY,167,165,4,21,Journée,30
2023-06-25,10:00:00,CG338,ALBERTVILLE,ELECTRICITY,145,165,4,21,Journée,30
2023-06-25,11:00:00,CG338,ALBERTVILLE,ELECTRICITY,121,165,4,21,Journée,30
2023-06-25,12:00:00,CG338,ALBERTVILLE,ELECTRICITY,117,165,4,21,Journée,30
2023-06-25,13:00:00,CG338,ALBERTVILLE,ELECTRICITY,134,165,4,21,Journée,30
2023-06-25,14:00:00,CG338,ALBERTVILLE,ELECTRICITY,150,165,4,21,Journée,30
2023-06-25,15:00:00,CG338,ALBERTVILLE,ELECTRICITY,178,165,4,21,Journée,30
2023-06-25,16:00:00,CG338,ALBERTVILLE,ELECTRICITY,211,165,4,21,Journée,30
2023-06-25,17:00:00,CG338,ALBERTVILLE,ELECTRICITY,251,165,4,21,Journée,30
2023-06-25,18:00:00,CG338,ALBERTVILLE,ELECTRICITY,317,165,4,21,Journée,30
2023-06-25,19:00:00,CG338,ALBERTVILLE,ELECTRICITY,366,165,4,21,Journée,30
2023-06-25,20:00:00,CG338,ALBERTVILLE,ELECTRICITY,326,165,4,21,Journée,30
2023-06-25,21:00:00,CG338,ALBERTVILLE,ELECTRICITY,292,165,4,21,Journée,30
2023-06-25,22:00:00,CG338,ALBERTVILLE,ELECTRICITY,288,165,4,21,Journée,30
2023-06-25,23:00:00,CG338,ALBERTVILLE,ELECTRICITY,284,165,4,21,Journée,30
